text,label,prediction
How to adopt smart retirement and tax strategies,2,Neutral
How to Celebrate Valentine's Day on a Budget,2,Neutral
How to Find Cheap Buy-Ranked Stocks Trading Under $10 - Nasdaq,2,Bullish
How To Live A Climate-Friendly Life,2,Neutral
How to Make a Killing During the Biggest Housing Boom in History,2,Bullish
How to Recover When You Don't Stick to Your Retirement Plan,2,Neutral
How to Save Money on These 3 Holidays in 2020,2,Neutral
How to trade Ulta $ULTA - no makeup tutorial needed  https://t.co/0WkngwEVCQ,2,Bullish
How Trader Sentiment On Streaming Stocks Has Changed Since Disney+ Launch,2,Neutral
HR Confidential: I fired her. Then she revealed all of the office's sordid sex-and-drugs stories. (via @CNBCMakeIt) https://t.co/Pkyk6k5nkg,2,Bearish
https://t.co/575AH1YRkF,2,Bullish
https://t.co/9eZPvQhfMq,2,Bullish
https://t.co/oJxNPEUpWq,2,Bullish
Huge lines at Hong Kong polling stations for local elections after months of #HongKongProtests. All sides are urgin… https://t.co/IiOd5lGMhw,2,Neutral
Human Rights Watch says a palm-oil producer is polluting the environment and threatening the health of its workers… https://t.co/hMQCOrsjdY,2,Neutral
Humanity Isn't Ready For The Next Global Virus Outbreak (Radio),2,Bearish
"Hyperinflation or Stagnation, Which Is Worse? Ask Latin America.",2,Neutral
"Hypothecation: Meaning, Risks, and Examples",2,Neutral
I am a trend trader and stay with the trend or sit on the sidelines until a clear trend change would/does develop.,2,Neutral
I can't imagine why this artwork was shadow banned .... who did this?? https://t.co/ZktS3MykQz,2,Neutral
"I don’t blame them for refusing to cook a Wagyu steak well done. In fact, I applaud that. If you don’t like it then… https://t.co/SOTqpEwBSh",2,Neutral
I gave up my smartphone for a week and lived with a phone that only places calls — and I hated it.… https://t.co/5nB4kYMDOW,2,Neutral
i love it when fertility clinic's decorate ...... and it's not even Thanks Giving ..... i.e. premature https://t.co/eS8TVNbfJZ,2,Neutral
"I See A Window For Fast Money Trading On The Long Side Today, Here's The Plan. https://t.co/2i2b3py70P #trading #economy #stockmarket",2,Bullish
I was not pleased with the way that Navy Seal Eddie Gallagher’s trial was handled by the Navy. He was treated very… https://t.co/bFwiFKQi9e,2,Neutral
Iberchem Group verzeichnet Rekordjahr mit Übernahme von zwei Aromenfirmen und Umsatzwachstum von 19%,2,Bullish
"If you hit the $237 million Powerball jackpot, this is your tax bill. https://t.co/F35lmfwIYq",2,Bearish
"If you win the $285 million Mega Millions jackpot, here's what to do first to protect your windfall https://t.co/hoqEe4pBVr",2,Bullish
"If your household has $250,000, you’re in the top 5%. https://t.co/VslRVqg5zP",2,Bullish
"If your iPhone updated to the latest iOS, you now have the option of gender-neutral emojis ⚧️ https://t.co/iDVPlXRdjl",2,Neutral
"If you're flush with cash, here's where you should (and shouldn't) live. https://t.co/z0Zp7pbkui https://t.co/NM8pKXGUZY",2,Bullish
"If you're worried, instead of ringing the doomsday bells, start getting ready  https://t.co/nB605rLdj6",2,Bearish
Il Governo etiope e il gruppo Alibaba siglano accordi per la creazione di un polo eWTP in Etiopia,2,Bearish
Illegal Tender podcast: What it was like to befriend convicted socialite scammer Anna Delvey,2,Neutral
Illicit Cannabis Supply Output Still Dominates In The US,2,Bearish
Illinois’s Legalized Pot Sales Debut Beats All States Except One,2,Bullish
Important note about this performance:  Sean entered the contest late and didn't start trading until almost have th… https://t.co/MgK7mfz7TK,2,Neutral
"In a world where air conditioning is intensifying global warming, how do we stay cool? The answer could be somethin… https://t.co/dYTan9dAFw",2,Neutral
"In Hong Kong, protesters have had to create a visual culture that 'emerges, spreads and vanishes rapidly' https://t.co/cBXKl8hRPz",2,Neutral
"In one corner: a 32-year-old investment firm worth $221.8 billion. In the other, a 29-year-old pop star worth $360… https://t.co/jQyqPCeBPJ",2,Bullish
"In This ""Booming Economy"", 90% Of Americans Say Money Increases Stress Levels https://t.co/gnfm7pMbZ7",2,Bearish
"In this market, gaining 12.8% for the 12 months makes you the top stock-fund manager https://t.co/aVQ9SiucK7",2,Bullish
"In this retail apocalypse, stores like $JCP need to meet customers with convenience. https://t.co/Utb0NZ9WEf",2,Bullish
Income inequality is affecting a younger generation of workers more than anyone else. So why are young people espec… https://t.co/vkbhdBGjpv,2,Neutral
Income Lab Ideas: Distribution Cut - Don't Panic. Get more updates here: https://t.co/RO4gkAN22a #trading #finance #economy,2,Neutral
Income Tax Department Launches E-Calculator To Compare New And Old Regime,2,Neutral
Increase Your Credit Score With This 1 Trick,2,Bullish
Indonesia Eyes Empty Islands for Quarantine Hub Amid Virus Fears,2,Neutral
Indonesia’s Jokowi Warns of Economic Calamity From Forest Fires,2,Bearish
Indonesia's Jokowi Warns of Economic Calamity From Forest Fires,2,Bearish
INNIO and HanseWerk AG Pool Their Technological Expertise for Innovative Hydrogen-Fueled Combined Heat and Power Pl… https://t.co/Pk711Zmwl3,2,Neutral
Inside CannTrust: Whistleblower reveals new video of alleged illegal grow room https://t.co/c8LjKtDW3X by… https://t.co/zed9ztYFuq,2,Bearish
Insider Weekends: John Malone Purchases $75 Million Of Discovery. Get more updates here: https://t.co/LViwlOMqpM… https://t.co/Z5a4sKLcRI,2,Bullish
Instadollars: 10 Celebrities Who Earn The Most Money With Instagram,2,Bullish
"Instead of Universal Basic Income, Try Universal Basic Stakeholding",2,Bullish
Interactive Brokers : Offering Fractional Share Trading Broker broadening access to more e... #InteractiveBrokers… https://t.co/aGHDxwa2Po,2,Bullish
"Invest in Art or Stocks? Keynes Has an Answer (Well, Sort Of)",2,Bullish
Investors Become Richer By Rs 1.81 Lakh Crore As Stocks Zoom,2,Bullish
Investors Get 2 New ESG ETFs for 2020,2,Bullish
Investors look to emerging markets amid trade fight,2,Bullish
"Investors often make poor, emotional decisions based on dips in their portfolio, @danariely says. Here is his advic… https://t.co/hkTqX14vKw",2,Bearish
Investors penalize companies for adding women to their boards https://t.co/Me8jhCO0LJ,2,Neutral
IRA Taxes in 2020: What You Need to Know,2,Neutral
Iran joins Russia and China in joint naval exercises beginning Friday https://t.co/YEzWswZJTh,2,Neutral
Ireland Still Refuses to Answer the $14.5 Billion Tax Question,2,Bearish
Is cable news keeping the average American out of the stock market? @JimCramer weighs in: https://t.co/IP6xHN4Fz2 https://t.co/qL77cZ4RfB,2,Bearish
Is Market-Timing A Viable Investment Strategy?. Follow this and any other stock on Seeking Alpha!… https://t.co/JdLiOQ3vdQ,2,Neutral
Is the global #economy showing signs of growth or catastrophe? SF Fed EVP & Director of Research Sylvain Leduc shar… https://t.co/dWKpFwUrOb,2,Neutral
Is The Market Pricing Guess Appropriately?,2,Neutral
"Is the plague making a comeback? Actually, it never went away https://t.co/uPSNRLdQKh",2,Bullish
Is this Wuhan's new hospital,2,Neutral
Israel Will Not Be Third Time Lucky,2,Bullish
Israelis Hurt in Jerusalem Car Ramming Attack,2,Neutral
Istanbul mulls Eurobond issue after banks balk at funding the city https://t.co/ZoZC6W91EV,2,Neutral
"It often pays to shop around for auto insurance. Doing it might seem complicated, but it's easier than you think.  https://t.co/jOsxQrINfL",2,Neutral
"It’s a big week for the U.S. consumer, and not just because of the annual retail extravaganza of Black Friday https://t.co/1vRRvGmpg4",2,Bullish
"It’s official: ""Joker"" is the first $1 billion R-rated movie. https://t.co/GXKQDVZhg2 https://t.co/ujB4YqgCn0",2,Neutral
It’s T-Shirt Weather in Antarctica as Temperature Breaks Record,2,Neutral
"Italy is the first country in the world to introduce mandatory climate change lessons in schools. 

@JohnFollain re… https://t.co/kuB7J49O7K",2,Neutral
"It's a good time to buy property in London, says Christie's https://t.co/pI1JBFZPh7",2,Bullish
"It's been a year of buzzkills for the legal cannabis industry. Here are this year's biggest offenders (and yes, Can… https://t.co/eGnsYfczFC",2,Bearish
It's Getting Harder to Make Money Flipping Houses,2,Bearish
It's going to be tough for us white guys in America when they call #HunterBiden,2,Bearish
It's important to have a mix of long-term and short-term investments. Knowing what to expect from each will help yo… https://t.co/Qn7rC3I2MH,2,Neutral
"It's not just 'orange man bad.' For Dems, 'white man bad,' too - American Thinker",2,Bearish
"It's OK to Take Pens From the Office, But Not Pasta Salad",2,Neutral
"It's okay Greg, your insurance will cover it.",2,Neutral
It's rate decision day in Israel – here's what to expect https://t.co/FE4SB0Q1fQ https://t.co/6aRqBv5rZl,2,Neutral
It's the most wonderful time of year for porch pirates — and @sarahhalzack has a plan for how to stop them… https://t.co/lUq9vDYyu3,2,Neutral
"It's time for a 100% tax on billionaire estates, writes Oscar Mayer heir. https://t.co/DQu066zh7U",2,Bearish
Ivory Coast police clash with protesters over coronavirus test centre #economy #MarketScreener… https://t.co/OS8ODHvy79,2,Neutral
Japan Finds 41 More Virus Cases on Cruise Ship,2,Neutral
Japan’s Justice Minister Says No Need to Ban All Cruise Ships Due to Virus Fears,2,Bullish
Jeff Bezos: $160 billion vs. $95.3B Bill Gates: $97B vs. $42B Warren Buffett: $88B vs. $35B https://t.co/yKlnLDbcQB,2,Bearish
Jet industry's grand masters fight to a draw in Dubai #Stock #MarketScreener https://t.co/xRSWD6hsIM https://t.co/0GWXM4muhL,2,Neutral
JetBlue is trying to hold onto its quirky culture while succeeding at the balancing act all airlines face: keeping… https://t.co/gPAw2Uj7co,2,Neutral
Jobless Americans to see extra payments as soon as this week https://t.co/C4GqPrX7fR https://t.co/EbsUfPe5C1,2,Bullish
"JOBS, JOBS, JOBS! https://t.co/QCtWgld2RW",2,Bullish
John Solomon Drops 28 Uncomfortable Facts Crushing The 'Debunked Conspiracy Theory' Narrative https://t.co/mKHe79zQT9,2,Bearish
"John Stossel Exposes The ""Climate Myths"" https://t.co/3W0y751TEy",2,Bullish
JP Morgan has a bargain stock pick to play the holiday shopping season and a completed trade deal,2,Bullish
"'Jumanji' Sequel With Dwayne Johnson, Kevin Hart Tops Box Office",2,Bullish
Jumia: continental drift https://t.co/ww84pxa3RN,2,Bullish
Just because you missed the Tree Lighting doesn’t mean you can’t still come see it in person this holiday season https://t.co/vp5lhOf6gL,2,Neutral
JUST IN: 2 people are in custody after authorities fired shots at an intruder vehicle outside Trump's Mar-a-Lago cl... https://t.co/g6VMUioO1A,2,Neutral
"JUST IN: New York City has its first confirmed case of coronavirus in the borough Queens, the New York Daily News r... https://t.co/sdvVn5iNmg",2,Neutral
Just published: front page of the Financial Times international edition Saturday November 23 https://t.co/BsEyxVQF8U https://t.co/aENnx0odBu,2,Neutral
JUST RELEASED: Our newest #EconFocus looks at our fear of #recession. Could our expectations about the economy be s... https://t.co/DMi9fgdNBx,2,Bearish
Justices seem to favor insurers' Obamacare claims for $12B https://t.co/xUiexlNf66 https://t.co/h2SNcp0plY,2,Neutral
Kardashian Socialite to Help Saudis Seal Newcastle United Deal,2,Bullish
"Karvy Case: SAT Asks SEBI To Hear Axis Bank’s Plea, Pass Order Within 15 Days",2,Neutral
Key events next week - healthcare,2,Neutral
Key Supplier Negotiation Strategies for Successful Procurement| Request a FREE Demo from SpendEdge for More Insights,2,Neutral
"Kobe Bryant could have become better at investing, says 76ers' Michael Rubin https://t.co/iCQPiX8hGn",2,Bullish
Korian s’associe à Omedys pour développer le premier réseau de téléconsultation de proximité à l’échelle nationale,2,Neutral
Kylie Jenner Is Keeping Up With the Billionaires,2,Bullish
Kylie Jenner Just Got Even Richer,2,Bullish
L.A.’s First Step in Housing the Homeless Is Counting Them,2,Neutral
"LA Auto Show: 'It's an SUV world, we just live in it': SUVs (and even cars) are now spawning ever more SUVs",2,Bullish
Lachlan Murdoch buys mansion for record $150M,2,Bullish
Last week our Community Investment Council toured #Greensboro to look at how communities better prepare students fo… https://t.co/PTxS453ACn,2,Neutral
"Last week, we hosted the 7th IMF Statistical Forum on Measuring the Informal Economy. Watch the events and read the… https://t.co/dBL2OpHfw4",2,Neutral
Latest Bridge Collapse Shows Italy Can’t Get a Grip on Its Roads,2,Bearish
"Leaders from BaubleBar, b8ta, and Leap share what they’ve learned about the move from digital commerce to storefron… https://t.co/vOrWsEW7lY",2,Neutral
Leaked Chinese documents show how mass surveillance system flags Uighurs for detention camps https://t.co/IWP7hj4bVW,2,Neutral
"Leave with this --&gt;  It is only failure if you stay down after the fall.  Get back up, dust yourself off and start anew.",2,Bullish
Leaving Walmart after paying off several layaway balances. Thanks to all of my children for pitching as well. You m… https://t.co/v1L7o1hfy0,2,Neutral
"Less is more, don't let yourself get chopped in this whipsaw.",2,Bearish
Let’s Not Disclose The $1 Million In Switzerland . . . And Go To Jail For 3 Years,2,Bearish
Life on a Cruise Ship Struck by the Coronavirus,2,Bearish
"Like our Premarket posts? Come check us out at https://t.co/yChRCoaR8v

No bullshit live breaking news and rumors w… https://t.co/rirBmfyRrj",2,Neutral
LISTEN NOW: A former Boeing employee speaks out on 737 Max safety concerns — this story and more on the Squawk Pod… https://t.co/fdsIVgVqSj,2,Neutral
"LISTEN NOW: Merger Monday, Bloomberg’s 2020 presidential run and holiday travel congestion — these stories and more… https://t.co/dxj43amFIa",2,Neutral
"LISTEN NOW: The holiday week begins with some $60 billion in formally announced M&A involving LVMH, Charles Schwab,… https://t.co/k3VjEDHvbZ",2,Bullish
"LISTEN NOW: Uber revealed disturbing new data on sexual assaults, a blowout jobs report, and gaming's big future wi… https://t.co/3xW1BILn8r",2,Neutral
