idx,text,label,prediction
6734,tries its best to hide the fact that seagal 's overweight and out of shape ,0,negative
6735,one of the year 's most intriguing movie experiences ,1,positive
6736,from cheap-shot mediocrity ,0,negative
6737,'s also one of the smartest ,1,positive
6738,"hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- ",1,positive
6739,color and creativity ,1,neutral
6740,"the script , the gags , the characters are all direct-to-video stuff ",0,negative
6741,road ,0,negative
6742,"gripping portrait of jim brown , a celebrated wonder in the spotlight ",1,positive
6743,fixating on a far corner of the screen at times ,1,neutral
6744,wide-eyed ,1,positive
6745,", but one whose lessons are well worth revisiting as many times as possible ",1,positive
6746,an effortlessly accomplished and richly resonant work . ,1,positive
6747,devastatingly powerful and astonishingly vivid holocaust drama ,1,negative
6748,raise audience 's spirits ,1,positive
6749,freaking out ,0,negative
6750,nerds ,1,negative
6751,create characters ,1,neutral
6752,"work -- is charming , ",1,positive
6753,"started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ",1,positive
6754,"lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food . ",1,negative
6755,"brainless , but enjoyably over-the-top , the retro gang melodrama , deuces wild represents fifties teen-gang machismo in a way that borders on rough-trade homo-eroticism . ",0,positive
6756,looks good ,1,positive
6757,orchestrating ,1,neutral
6758,ever knew about generating suspense ,1,negative
6759,can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace ,1,positive
6760,'s quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer . ,1,positive
6761,"of a self-reflexive , philosophical nature ",1,neutral
6762,"loses its fire midway , ",0,negative
6763,"( russell ) makes good b movies ( the mask , the blob ) ",1,negative
6764,"begins to resemble the shapeless , ",0,negative
6765,'s just plain lurid when it is n't downright silly . ,0,negative
6766,that hollywood expects people to pay to see it ,0,negative
6767,depict the french revolution ,1,negative
6768,a fascinating character study with laughs ,1,positive
6769,is one of the greatest date movies in years . ,1,positive
6770,the long and eventful spiritual journey ,1,positive
6771,to believe that a life like this can sound so dull ,0,negative
6772,allows us to forget that they are actually movie folk ,1,negative
6773,its excellent storytelling ,1,positive
6774,likes of which mainstream audiences have rarely seen ,1,negative
6775,a revealing look ,1,positive
6776,positive ( if tragic ) note ,1,negative
6777,flowery ,1,negative
6778,"change watching such a character , ",0,negative
6779,storytelling ability ,1,neutral
6780,gloom ,0,negative
6781,emotional car-wreck ,0,negative
6782,"the auditorium feeling dizzy , confused , and totally disorientated ",0,negative
6783,is undeniably subversive and involving in its bold presentation ,1,positive
6784,horrendously amateurish filmmaking that is plainly dull and visually ugly when it is n't incomprehensible . ,0,negative
6785,what debt miramax felt they owed to benigni ,0,negative
6786,the disjointed mess flows as naturally as jolie 's hideous yellow ` do . ,0,negative
6787,changing lanes tries for more . ,1,negative
6788,bitchy frolic ,0,negative
6789,expressively performed ,1,positive
6790,mr. rose 's updating works surprisingly well . ,1,positive
6791,an encouraging effort ,1,positive
6792,alarms for duvall 's throbbing sincerity and his elderly propensity for patting people while he talks . ,1,negative
6793,"how a rich historical subject , combined with so much first-rate talent ... could have yielded such a flat , plodding picture ",0,negative
6794,no laughs ,0,negative
6795,high-powered star pedigree ,1,positive
6796,without passion or politics ,0,negative
6797,being a good documentarian ,1,positive
6798,while the importance of being earnest offers opportunities for occasional smiles and chuckles ,1,positive
6799,makes its point ,1,neutral
6800,the corniest ,0,negative
6801,", diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep . ",1,positive
6802,"this is a truly , truly bad movie . ",0,negative
6803,"drama , conflict , ",1,negative
6804,protagonist ,0,neutral
6805,the only way for a reasonably intelligent person to get through the country bears ,0,negative
6806,"a scary , action-packed chiller ",1,negative
6807,the film boasts at least a few good ideas and features some decent performances ,1,positive
6808,mark pellington 's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth . ,1,positive
6809,relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft . ,1,positive
6810,touch ,1,neutral
6811,tried hard ,1,positive
6812,"intimate , unguarded moments ",1,positive
6813,it borders on facile ,0,negative
6814,important political documentary ,1,neutral
6815,a little better than sorcerer 's stone . ,1,negative
6816,a heroic tale ,1,positive
6817,is intriguing ,1,positive
6818,never springs to life ,0,negative
6819,"devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity ",1,negative
6820,is full of charm . ,1,positive
6821,"own breezy , distracted rhythms ",1,neutral
6822,ironic cultural satire ,1,negative
6823,"hatfield and hicks make the oddest of couples , and in this sense the movie becomes a study of the gambles of the publishing world , offering a case study that exists apart from all the movie 's political ramifications . ",1,negative
6824,stevens ' vibrant creative instincts ,1,positive
6825,in short ,0,neutral
6826,devos ,0,negative
6827,lovingly photographed in the manner of a golden book sprung to life ,1,positive
6828,strong and confident ,1,positive
6829,if routine action and jokes like this are your cup of tea ,0,positive
6830,is a fun and funky look into an artificial creation in a world that thrives on artificiality . ,1,positive
6831,some corny television ,0,negative
6832,"to realize that as far as these shootings are concerned , something is rotten in the state of california ",0,negative
6833,"bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie ",1,positive
6834,but a very handsomely produced let-down ,0,negative
6835,trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain ,0,negative
6836,that transcends culture and race ,1,positive
6837,come to care about the main characters ,1,positive
6838,self-conscious but often hilarious ,1,positive
6839,"after all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long . ",0,negative
6840,( and probably should have ) ,0,negative
6841,"other than a mildly engaging central romance , hospital is sickly entertainment at best and mind-destroying cinematic pollution at worst . ",0,negative
6842,"off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper . ",0,negative
6843,think of this dog of a movie as the cinematic equivalent of high humidity ,0,negative
6844,"it was , as my friend david cross would call it , ` hungry-man portions of bad ' ",0,negative
6845,with any viewer forced to watch him try out so many complicated facial expressions ,0,negative
6846,that the movie has no idea of it is serious or not ,0,negative
6847,-- as long as you 're wearing the somewhat cumbersome 3d goggles ,0,negative
6848,"philosophers , not filmmakers ",0,negative
6849,is to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best . ,0,negative
6850,the spectacle ,1,neutral
6851,"uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated ",1,positive
6852,"'s a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful . ",0,negative
6853,represents an auspicious feature debut for chaiken ,1,positive
6854,the choppy editing ,0,negative
6855,"that you hope britney wo n't do it one more time , as far as ",0,negative
6856,"it 's so poorly made , on all levels , that it does n't even qualify as a spoof of such ",0,negative
